,caucasian_effect_size,caucasian_p_value
Castro,-0.1584506667794441,0.5829214514753516
Tricks,-1.5748668943479691,0.988101139972151
Pontiac,0.5765347831937974,0.2026803594037352
Allied,0.38717914711350226,0.2958134740766599
mailed,0.3105210918258555,0.3279218820730949
Hoffman,-0.7180143093142048,0.8450877394160401
mentality,-0.17337733174791053,0.598208470188398
Boost,-0.568620725686495,0.7892002351679612
pistol,-0.351639416978017,0.6929303015028601
Baghdad,-0.6454869725196921,0.8202967258751271
traveler,0.32167523856036195,0.32362338172733773
Chili,0.09756225497225596,0.44192858843303273
irony,-1.3284836335891899,0.9698158622415728
shes,0.15128126512245052,0.42030576961961374
squash,0.4755930478402363,0.2468238019392891
Reunion,-0.7026573996786241,0.8362948240405252
KING,-0.01568669418796195,0.5121907415139249
serum,-1.2025961038025208,0.9544418448744783
Chapman,0.044548671013126505,0.4713472044820036
ATV,0.09646296781563822,0.44728680457496817
Bloom,-0.991935812696078,0.9216373777978369
bookmarks,-1.0990097556675713,0.9375278243394147
Specialists,0.5033041456104048,0.23493551171716276
Ct,0.971535571923289,0.08464117507883606
Efficiency,0.08103542761230642,0.45562757995990744
eagle,-0.2995533757909708,0.6592519218931524
silicone,0.40037283505968313,0.28767811028934265
expenditures,-0.1629776765332514,0.5874563830478869
Winchester,-0.5662628486366743,0.7894098214045187
Grab,-0.8610561675820974,0.889373641624444
fries,-0.43265417515530746,0.7357811710102893
cod,-0.044066028306731855,0.5264715137199245
Framed,-0.7403257708640647,0.8554341450942786
transferring,0.2723862883727284,0.3507153644593701
Speedway,-0.014319341082547786,0.5083858392587636
Machinery,-0.02551707069246988,0.5165518795713231
brides,-0.5120364625523754,0.7649307699490517
initiate,-0.09969026955745139,0.5554485585799527
Miley,-0.4814739336865246,0.7524319685583524
2x,0.4365012256731181,0.26838575173908064
A&M,-0.954631707993269,0.9086238017512724
cleaners,0.8863993772424337,0.10229844206061567
Geek,1.0475434381811637,0.07001951198028233
Graduation,-0.3448454410849506,0.6855511604910862
Kumar,-0.019907459119529056,0.5106878986756564
realization,-0.28153266349122924,0.651937769281173
Leigh,-0.10765584674399696,0.5598131417767255
LLP,0.28057230068446154,0.35054841461777975
Croatia,0.8487537877251398,0.11000634529129383
Churchill,0.752058705867273,0.1455488298369717
Pork,-0.5090204859372937,0.7647649448255159
reductions,-0.2853509471401213,0.6574665434236784
loser,0.40281952741928334,0.2873204815761101
praised,0.4984340219572582,0.24325416257802446
refusing,-0.3995372084157663,0.7171679053707758
honeymoon,-0.3695868224636666,0.6957063093700545
una,-0.8245785313944469,0.8748659309512932
2020,0.18326940653251608,0.40275465472497773
organizer,0.4663099290362361,0.2517583965012421
suspicion,0.6829824218020717,0.1700796901228241
jerk,-0.7950305311492933,0.8759798081800428
researched,0.29212121227524135,0.33371428144118376
induction,-0.6601749139998547,0.8273949248498162
disposable,-0.43829230829042776,0.7360581078728802
Painted,-0.07367258983202271,0.5407755179923823
Tin,-0.37363254248367134,0.7004434069123985
harbor,-0.2676748750933158,0.6435087928583644
stocking,0.11499816362681602,0.43663327040750777
unforgettable,0.08427544370736662,0.447829534925692
e-mails,0.15925347524539504,0.40556846607445485
thrill,-0.5947288855551371,0.8006753193977096
avatar,-0.14452061018842308,0.584965057174518
points3,-0.2487430135119619,0.6382283859450428
erection,-0.23037631291419186,0.6287240346737456
Variable,0.6617677137429046,0.1727531946113421
Booking,-0.33779917159611555,0.6779756452837846
020,0.40228446822620123,0.2854495792678087
kitty,-0.2685623230085547,0.6477726785308054
atomic,0.27434205750979324,0.347753255250849
Suitable,0.6088883314603349,0.19722490415818128
testimonials,-0.28858507211158113,0.6579432908452035
Footwear,0.6493782071581933,0.17740093256002387
blackberry,-0.2990211229794948,0.6627111247259164
mug,-0.3711034457316847,0.7018513555509971
Mann,0.6054326867766893,0.19994277623673018
arises,-0.009371921621315928,0.5000636643858382
UNITED,0.5112789155438007,0.2361123041030262
melting,0.7540421557398299,0.14117131773261593
Adoption,-0.8428960591822187,0.885684603999882
Variety,-0.30322792150505784,0.6688516894977923
HAPPY,-0.3174818312241961,0.673199063684143
Sears,0.4654049713737274,0.25289969710802485
detective,-0.15080050828597383,0.5910823868356022
WP,0.646460541616839,0.1850245741723664
Karaoke,-0.6781182659536454,0.8247139504898144
hugs,-0.45970667433561135,0.741625991319578
storyline,-0.26720832226191954,0.649756443742442
Procedures,0.36480647362651797,0.3102490569776547
manifest,-0.42889148559022666,0.72446108885897
Martial,0.8032623903816012,0.12603598252913795
Scroll,-0.16162551984219906,0.5881048619870742
BEFORE,-0.13982574287726532,0.5788015652987234
Anybody,-0.8121189247371137,0.8758789777083077
Chennai,0.522078148114094,0.22889724521428456
nitrogen,0.7644967219947301,0.13828562895975738
bracelets,-0.3781427298615946,0.7032507576857783
THANK,0.06954280276934773,0.4577901233428575
Occupational,0.3653384634926501,0.30260279666518475
Levels,-0.41669916016967734,0.7192296253753624
Discounts,-0.12022906266137666,0.5680260660960761
wtf,0.5094018960014091,0.23456351643309525
cracking,-0.11593698066351737,0.5644851746985722
SAS,0.030245920228517822,0.48602594657305775
Blessed,-0.6982014870859863,0.8368151063432563
guild,0.13448933682823394,0.4277476067003141
Soldiers,0.8917720343141972,0.1049632132649212
Homemade,0.6423185589228804,0.18242954125721633
227,0.006828586077024035,0.4944996288600483
reviewers,0.46612819729517047,0.25952037472375356
counterparts,0.9661864453847926,0.08387197449947126
set-up,0.005123741261939194,0.500785309797771
defendants,0.3455507781136533,0.3147666851723223
believer,-0.40238135738661734,0.7163736941907364
sorting,0.7227664094613743,0.15320401577514497
Silva,0.45159860754580405,0.26470254569578544
Misc,0.6251160041385854,0.189975662859589
Keller,0.2723428883650264,0.3562164222455726
runway,-1.2118099173997534,0.9569827438934098
Danielle,-0.7915288518883749,0.8669192038707967
grinding,0.5756627713393638,0.21094173517874726
brightness,-0.839338160955269,0.8853062438232044
____,-0.009066317477851067,0.5035372591621694
Mug,-0.09781845503010514,0.5584989242532896
Quoting,0.7197400557634365,0.1507717228742863
outright,0.030208685675330464,0.48177737789000286
tracked,-0.48618324889970177,0.7568831042950199
166,-1.3735156403657856,0.973505245734721
Homer,0.5263693742365185,0.2272173423563123
dependence,-0.3151195401219333,0.6759810623869469
slopes,-0.18120785725686286,0.6061323723148935
winding,0.5331406387576361,0.22928820994978993
sleeps,-0.8466531718153782,0.8847534613837467
Cynthia,0.10839988308286112,0.43761310678893994
washington,0.8989670842829903,0.09913715395724532
Spectrum,-0.9851722813793987,0.9170541726320689
reproduce,-0.40091672229057257,0.7121567955949922
Wichita,-0.8841138328154718,0.8926953518206746
Manuel,-0.2803464591802433,0.6550567119914226
soothing,-0.7211631951598326,0.8462395708752717
deed,-0.5316604746238321,0.7740065302209933
berries,-0.3616312162414637,0.6982405361166577
robbery,-0.5734970298179837,0.7908602660848236
Rabbi,-0.5050481291487496,0.7666772009173641
softly,-0.7218831586223489,0.8463247274559604
replaces,-0.6223824114660431,0.8093333144296844
align,-1.5160456298934295,0.9835652103162407
mob,-1.255101791789585,0.9637783615682424
Meditation,-0.039087749560113884,0.5254994355775674
Fetish,-0.5369340900160461,0.7734531534301065
outgoing,0.918764063635497,0.09776540163289837
Scottsdale,0.5838372323939939,0.20984539353706277
Mighty,-0.9672811026955375,0.9124531426105349
dragged,-0.8927144205287683,0.8958481833922803
comfy,-0.6219783155859268,0.809222502677875
Terror,-0.6492886711417257,0.8232968499647122
extracted,0.2654419804111439,0.35351872218426816
planner,-0.4594235916043384,0.7442198995237241
Dunn,-1.0827216660092365,0.9368562499055166
stare,-1.021775854402559,0.9263437471380251
immigrant,0.9937879426936846,0.07884135783575474
lookup,-0.6190387609958292,0.8080199677091731
lone,-0.7869840479529626,0.8640203536309315
Corey,0.10650542230882885,0.4467189015863846
Dover,0.018430082660437705,0.49554658423365683
downward,-0.9398781588378006,0.9096325116231017
flawed,-0.49389517465987115,0.7585872050094228
DRIVE,-0.4641852488836308,0.7387502773775476
Temporary,-0.3619858897323902,0.6931422129812905
239,0.3281613304159073,0.318054665990835
dreamed,-0.2890342714648983,0.6554277502445747
CARE,0.03682376109582505,0.47873265731802406
Seeds,-0.8706898883306524,0.889434605811881
rigorous,0.20913390056443903,0.3782736394485947
Shade,-1.0969201632839307,0.94157443594665
preserving,-0.2729901962714029,0.6530872760977104
MPEG,-0.4203760555431912,0.7241215505493684
Bonds,-0.732503445017189,0.8512879565156237
marriages,-0.37342694019081907,0.7014198787076467
Ghana,-0.5461376705644181,0.7772431388788021
Pit,-0.7403542492193435,0.8542392972274536
RIP,-0.35985951387025905,0.688675180418306
xanax,0.03201149602618756,0.47245126740768095
169,-1.359067450767242,0.9715426357230977
mommy,-1.1882770361698751,0.9538525000200826
Champagne,-0.6098809556415763,0.8022646978427617
colony,0.23480955561160322,0.3658276795375248
soooo,0.4165845481315388,0.2836036959644421
verb,0.6959276509228268,0.16560020719407453
Broad,-0.7905593564541347,0.8719015216017096
outdated,-0.0473296663169874,0.5228079990933994
JR,0.3186069371067696,0.32417852737836284
VINTAGE,0.5176799637994421,0.22935786005569192
Yankee,0.6768762606536312,0.1718708138531766
Consequently,0.39836604877519427,0.2862124180495653
hazards,-0.2578121248551191,0.6455348339455219
rust,0.3997542668148815,0.28365038764687145
CDC,0.5639226109289738,0.2112004642638724
metric,0.7849089118318409,0.13307331618016394
ceilings,0.8885386980703581,0.10415430333579534
Thomson,-0.8018360750958924,0.8715761621605527
daylight,-0.32794805673262134,0.6816873482115583
legends,0.2994721541560961,0.33328477418616487
configurations,0.4347034854990163,0.26835737065185006
pointless,-0.7035201583391278,0.8420794208291278
recognizing,0.15160564074424265,0.40861867412116315
245,-0.5611655760045745,0.7833620148878169
Bomb,-0.43687531062170454,0.7343296728946456
discourse,-0.47310315382853235,0.7504678295307776
parental,0.6883628970106569,0.1703131409881231
Latina,0.7981858629628723,0.1305812289962297
'09,0.1419501092857359,0.41700707263120895
aquarium,0.15062777697091248,0.4158402822385081
Von,-0.3637495039934763,0.6970422912082024
Directed,-0.6102342515120784,0.8083240246394737
adviser,0.058228062579429224,0.46894946862761044
assemble,-0.018172342897715413,0.5114316581530667
vacant,-0.04155151683988649,0.5226737172997343
ventilation,0.19704468155315466,0.3910555123138144
Hunger,-0.6171255297621298,0.8126132904966534
fashioned,-0.4322276312317181,0.7316893924451298
Lin,0.3433385705429863,0.31464748755870053
Playstation,0.10853597839465166,0.44232430225514274
clash,-0.8008630284079441,0.8726205693077151
apology,-0.8057781459758875,0.8787462509776548
palette,-1.2831394134251723,0.9657832066976856
Cube,-0.7656322982216857,0.8600439914795827
Oven,-0.32997595766464927,0.6800787901387771
Managed,0.14701186263761803,0.4142585219492454
Brenda,-0.8878376256201673,0.8945432019052024
deeds,-0.6366320339125346,0.8100563159259172
OC,0.3940576076825757,0.2826671688247506
MRI,0.059881705944586736,0.4675388479008955
Greenville,0.2924749351922695,0.336975785324387
Harmony,-1.0245925851886475,0.9265581981183466
definately,0.237759213699387,0.37083272225110253
Praise,0.022608057661397243,0.48955741263028085
conception,0.25810051845727605,0.35885304037568244
Istanbul,0.49577143833742765,0.24393870279759433
HA,-0.04425155744770416,0.5217157091853584
fluids,-0.41031080284124366,0.7174144018442397
ecological,0.34244151011262625,0.31648700821509335
treasures,-0.2531177127363291,0.6358823948311798
territories,0.9747064055590138,0.08566065479195106
depths,-0.8540941216943734,0.8898972065359605
ALWAYS,-0.9642602836449812,0.9161728630102449
GUI,-0.9675784683501767,0.9144484159871966
176,-0.9029021691588377,0.8977704663815219
219,0.03069791652510017,0.48155574661570677
rocky,-0.4302093028943367,0.7304825633642431
points1,-0.4605280213522181,0.7404212088675486
Curriculum,0.2793391430164219,0.3499788899152326
Recycling,0.24905695483877413,0.36184193788418895
prophet,0.22580541474380508,0.3741666583015759
enhances,-0.7470919531552764,0.8578355097221433
Michel,-0.46137962082693107,0.7409313120797791
Romeo,-0.4812915856117917,0.7568861360266833
Vegetable,-0.15477261138183585,0.5851473315571882
accumulated,0.38253822484892114,0.2958782004816666
sadness,-1.3410785784161772,0.9714099327406407
commissioner,0.8533277977228602,0.11765878084451775
stakes,-0.7059121898378973,0.8420399218083418
Handmade,0.31282740249921553,0.3320300610885344
Diving,-0.22159490550397243,0.6204831155389638
academy,-0.6586786597033849,0.8204552645030456
Financing,0.37815074532430554,0.2985799776051796
detecting,0.2268609596011132,0.36945891049720403
granny,-1.1562411639577619,0.9471329772101168
successor,0.1819552514350818,0.3982978532927378
Legion,-0.15386324061733503,0.5880551291349662
SR,0.4977995810846326,0.23941064562197045
livestock,0.26006449614074256,0.36832955328237993
GSM,-0.0753827483990316,0.5376966128619693
bark,-1.0697325961779718,0.9338489276664889
Neon,-0.506373828560388,0.7668807498245316
Fav,-0.06383505091893471,0.5402884141457496
conductor,-0.13505884468813276,0.573636380274728
3.8,0.0043113585092914184,0.49544489124692837
leaks,0.10877139676184512,0.43922432901838804
hip-hop,0.3518192934494458,0.3108765918869605
Complimentary,0.8727330226526107,0.10899151193119128
undergoing,0.2436052558328606,0.36693317465986985
resigned,0.1989645997161019,0.3908589925180126
psychic,0.9222429397037474,0.09937351883245993
Bamboo,-0.12385526753079942,0.56866231389556
slap,-1.2589768251946498,0.9624535746334363
Leopard,-0.9782787054110323,0.915909158577557
inferior,-0.29665446643675003,0.6665739696187243
clipped,0.18969497382827746,0.3930069959988115
221,-0.19330884303025958,0.6126514378535579
abdominal,-0.6759169144523588,0.8312506115717779
diplomatic,0.6894088932872371,0.1623716493833791
Warfare,0.0492410174459431,0.47504036039435116
IST,0.20817466703184392,0.37753436373200433
northeast,0.5866541005135812,0.2061220479837007
Frontier,-0.9668104070596186,0.9138368154054979
Worcester,-0.12440517266718956,0.5759778092645573
junction,-0.735785388568198,0.849356204525213
-0500,-0.3242446167612538,0.6774514945566291
drank,0.0698907701671063,0.46178907992395835
Likewise,0.7322811859537116,0.15477251367585143
Shareware,0.1094724891757942,0.43875230681046506
flick,0.1352128369677648,0.424268726055407
P.O.,-1.1262525629576903,0.9448476194558975
Established,0.3177041136318899,0.3279743906386001
STILL,0.166820259842473,0.41316244009119896
evolutionary,-0.00986844037237637,0.5048174044465041
Neal,0.1676278066335422,0.4040902272544399
artifacts,0.8070916022075102,0.12908343374102316
SUPER,-0.06952535863312292,0.5403376411354293
E3,-0.6016643967634847,0.8036742438948881
1.25,-1.1010835907298466,0.9382383780423996
Sutton,0.13658892242702775,0.42442244004363916
comp,-0.29589276718766133,0.6575955311108236
ironic,0.11504485964804972,0.4335108563519252
dilemma,-0.6115072301593617,0.8052552302149574
1880,0.9667024568725923,0.08884355277785627
Causes,-0.2109551808628699,0.6210167231266683
3.7,-0.7448907558563591,0.855545968401644
breeds,0.5759873623621954,0.20402290712438842
Gen.,0.28622612706861994,0.33649044952622376
Bitch,-1.3137939038411106,0.9693519686098179
Surgical,0.8264725438933184,0.12387686421076549
Patriot,0.6381079324395764,0.18102017313775187
LIGHT,-0.6415525686879384,0.8169087407088438
mornings,-0.24846404440953015,0.6355389573652469
:{,0.1650234833379618,0.40788078479702516
leasing,0.9864165823109547,0.08160752958883899
Aberdeen,-0.3183649897065016,0.6760508984922386
163,-0.8804057877455542,0.894468630619919
handset,-1.0764512490616824,0.9372509550291617
Classroom,-0.5787825694221719,0.7887832698232622
Reef,-0.9430644788130068,0.9055361600265946
Squad,0.39360461059984214,0.2929207343167811
1100,0.02012616874100075,0.49113225191006515
designation,0.4582053996469763,0.25903298312195133
EC,0.30733299434715544,0.3333324996729983
stretches,-0.35189192555517107,0.6873039709811221
1914,0.2713892696683189,0.3544876624622254
Meets,0.35240994587514685,0.30450947612244106
Chan,0.0544489545511678,0.47407728224889445
Byron,-0.6036191445872715,0.805698317675519
cheeks,-0.5338994877905453,0.7733912546625397
Stockholm,0.9841876529867764,0.08330181659076596
Combined,0.033560516421081266,0.47739239077840967
caller,-0.6759105157444651,0.8317479204552729
seldom,-0.9101851541626829,0.8978684665091206
mechanic,1.020981114572968,0.07517893311389556
trout,-0.15038893079327012,0.577429314135088
4-5,0.6666941810905412,0.17106181186279312
Blank,-0.6144361103622838,0.8150548082824254
RELATED,0.41630358644991056,0.2819357507996547
Repairs,0.23585488212470687,0.37349097048770186
representations,0.3440684829501298,0.3109663578538038
E-Mail,-0.10471995773545396,0.5540623903491582
lateral,-0.11585222603138091,0.563536357612354
offence,0.018320296418405903,0.49339932801239517
brighter,-0.6529497129736087,0.8260336542738564
Lonely,-1.6632877148210523,0.9909165635400051
crosses,-1.3489036712093707,0.9693112310873343
’ve,0.9762136097005004,0.08490141193066802
Bronx,-0.7991496647960034,0.8692275511210799
Belly,-0.9242118422620329,0.9061300207667609
widow,-0.5254776107329967,0.7716292176413169
Moderator,-0.0950114992334465,0.5483310953955411
violate,-0.006361633131066746,0.5033870848772899
Intelligent,0.5119530951622451,0.23286509047440385
Hang,-0.7698808388316808,0.8591602599422432
plots,-1.076052262214494,0.9358084553268537
enzyme,0.2780236266262908,0.3551522311899348
Clutch,-0.06910526862226071,0.5369636867903669
scholar,0.6042725439693298,0.20004963319766766
Sewing,-1.114910549588738,0.9429416650777689
Sticker,0.4906900775521482,0.24685252128057444
"250,000",0.2997204824786842,0.3377847352790073
Mitch,0.08374628231188863,0.4495620301645067
negotiation,0.582307723509889,0.21558720922344143
Citation,-0.10015254972334557,0.5599787345597165
Thousand,0.6536037340277682,0.17839206360709403
Concord,0.40384227778386,0.2867914440917463
Braves,0.0012734202766844867,0.49948666467597547
propecia,0.44453063582636626,0.2594184935145315
Convertible,0.20081379062401603,0.38404120749051773
rescued,0.09147167620848234,0.4517335593337488
fines,0.31649355565301657,0.32922124042916945
Portsmouth,0.01571113175368276,0.48832294180769453
plated,0.1673359413942714,0.40765882190897607
thanked,-0.4474133528391552,0.7341626736928227
su,0.12991155584571054,0.42820713299130253
playful,0.18443352687013798,0.39531858086437965
groom,-0.27866263987358936,0.6530287593749904
hearings,-0.25267629743671194,0.6379544458433254
Fever,-0.24573401147623067,0.6370873237233455
alarms,-0.7293750920465687,0.8476785044414831
opted,-1.254210281129944,0.9611593174055231
Yours,-0.10205416157428765,0.557648790320868
occupy,-0.7932151151129129,0.8693022595232026
Approximately,0.5799591006449624,0.20964788561462577
photographed,-0.1103428986062166,0.5633591455797283
organizers,0.5428481449885342,0.2195845806227844
Diversity,-0.060243202895979335,0.5374657390142707
governed,-0.2907034546679083,0.6644291257335717
THEM,1.3879597823187937,0.025340251379375123
Acting,0.15032256948809528,0.40986017234223915
mustard,0.8876550653559732,0.10598443173052374
Autism,-0.056884421731768775,0.5337035101654639
masks,-0.14472514943143042,0.5845034407917413
DESCRIPTION,0.01576066773295543,0.4904749881105396
Damon,-0.983055744802474,0.9214840421730276
Correct,0.10316044467655278,0.4401612819109414
6pm,-1.0068090625647115,0.9232384648333007
Starts,-0.04044257792624392,0.5233935980389959
Dirt,-0.7684049462520233,0.8575493676813626
wa,-0.2226734136523883,0.623021573292774
greed,-0.43171358403886917,0.7317064296421147
conceived,0.4418224613943651,0.2649355038625466
portrayed,-0.4281896995234245,0.7230531045292321
^_^,-0.14717489774549047,0.588159519868123
pens,-0.580259518464989,0.7914702638065234
intends,-0.04132489851467714,0.5241027480706436
Cannon,-0.2478587787889068,0.6327463812256704
deposited,0.17240117275042696,0.40775176628257714
Naughty,-1.4990697538008642,0.9829300609862126
primitive,0.6041715252067629,0.19750695615093994
gesture,-0.4807860058163667,0.7511069852360974
figuring,-0.6947600875659579,0.8342066923232174
v3,-0.5875862119806509,0.7971055575661876
Rhodes,-1.1875366396979354,0.9542981034366712
Surprise,-0.435253393641968,0.7327781549858905
stellar,0.33481906111690835,0.3192184775693325
paints,0.3150928298423803,0.32971816705143087
manipulate,-0.9506722198407503,0.9099466760154153
Perkins,-0.18755330156254477,0.6039914460614625
japan,0.5605666852087519,0.21992620924679196
-9,0.09343910964924945,0.45062520630081915
Diameter,-0.3341253939469903,0.6868923449116964
satisfactory,0.5056967140431117,0.23608172968388375
meanwhile,0.019024200072695497,0.4967152592920955
Flame,-1.4083549639945834,0.9779453859510759
Completed,0.37896805747258905,0.2934153885407389
cautious,-0.13127310307394915,0.5795312598893579
merits,-0.5035566006946153,0.7634165176779895
Tobacco,0.15856690769508877,0.4058972619469531
:],0.1383432943477205,0.41583060590433163
REBOUND,-0.4462327328410364,0.7385860652205889
Cheat,-0.4464754420938801,0.7303876848024308
Offline,-0.8297509060734289,0.8784635460859289
Morocco,0.007225302395956828,0.5002079966003757
Mothers,0.4659055628248416,0.2594226766329566
Photographers,0.3675162442850369,0.3019236523049996
Toll,-1.0344649163579407,0.9269971265189323
Plenty,-0.4573371506549173,0.7448545313536864
Situated,-0.0014463483330241617,0.49210818860219796
Workout,0.7954779938528955,0.1296769732552916
Recognition,-0.09946559849939797,0.5608826641269469
newsletters,0.9767808782571387,0.08581715007540724
exploded,-0.3772730216450305,0.7044213911262182
const,-0.5317509921859064,0.7741110424252264
concludes,0.2041824937461865,0.3827275111069993
ASAP,-0.5272737219035388,0.7753511244649733
Bruins,0.6308665930754102,0.18247468935256295
BRAND,0.4854136895920454,0.24277125234928798
Rifle,-0.8950849819431516,0.8969115289079129
punished,-0.061917010496813675,0.5396097260245112
Measure,0.1626778527919391,0.40332729972365977
bloom,-1.2344946150779543,0.9616781074925916
counselor,-0.13490642851638493,0.5704283159925585
Tap,-0.4162276420927203,0.724377254601442
Shark,-0.664444185550718,0.823832598740003
disks,-0.9699130323335103,0.9119851448427986
adopting,-0.15200025537906334,0.5824446056702737
WMV,0.473453728309632,0.2517780193706839
problematic,-0.47034784357277293,0.7477931648235512
Lingerie,-1.058280628922962,0.9344290850211355
PARK,-0.5315596761808203,0.7756583931711695
vicinity,-0.22769002688878845,0.6255551890772769
wreck,-0.15116266029861344,0.5833094956573788
Benedict,0.17832182641788386,0.3970713981420346
committing,0.3640469781179095,0.3070850388453701
CP,-0.3420627189654442,0.6846089746210524
Jew,0.8676201926560368,0.10918195182317081
maid,0.40644107604901974,0.28279355424534136
lever,-0.6456971677127192,0.8111791015703723
IQ,0.13008666556040702,0.42187669427485286
classrooms,0.07947788068691806,0.4580675306776363
juices,-0.5234980165758377,0.773059887910194
5/8,0.7315300945703446,0.151982824032457
housed,-0.707534832514323,0.8406851512006831
ace,-0.9713132350381252,0.9109395776261544
Iceland,1.1758218359669084,0.048690907231568326
cc,0.6064388336769102,0.19981331237151667
mike,0.3366622330813259,0.31748236186935364
triumph,-1.0109109046869142,0.9214952698119793
borrowing,-0.4760830323206649,0.7506476729633189
bonding,-0.7442299193623314,0.8500506274549056
African-American,-0.012782684841343574,0.5048920793713603
Gain,0.26930312024533354,0.3513901154624124
Negative,-0.3971808976742673,0.709961091097836
Sentinel,-0.06776762436835615,0.534958945416261
haul,0.2414905411433836,0.3611524565210964
Blow,-1.3890398944357256,0.9735126575754312
nod,-1.611638064070417,0.9891602139422415
exhibited,-0.7750924795807906,0.8639612056938412
Chloe,-0.1273111569775046,0.5652969899942248
Roads,-0.6135230208559305,0.8090222745395543
flavour,0.40043622073367197,0.28174856355962574
Narrow,-1.301548399975539,0.9676754121135516
feasible,0.37301378121175127,0.2970113796684182
Matching,0.5385350992273901,0.22551832300583108
myths,-0.22794582387988646,0.623967258075721
Covered,-0.45730774434309185,0.7492964668375781
Bucks,-0.2864069040168604,0.6608436285049586
stacked,-0.26036175987483207,0.6439883756471688
Trailers,1.0013406031154528,0.08067928586467388
successes,0.418984471632818,0.27814537166950837
Marvin,-0.1231768349207399,0.5674392369135544
Celtics,0.5171814650467148,0.23142938760341725
movers,0.6149645649209459,0.19517154056382235
wifi,-0.7747649518102536,0.860650950101868
Singing,0.4589157418505038,0.25458248270320116
PHOTOS,0.24575164046857312,0.36327829540892587
exemplary,-1.0210329441674086,0.924037173032392
2-0,0.7297036633657102,0.15129483792815102
Supplements,0.4913908501606986,0.24678098802656978
remodeling,0.4247345949278313,0.27389038122946174
Stickers,0.8139584258963918,0.12748731233664468
regulators,0.7080483779422867,0.157905298275972
offenders,0.35954512435527886,0.30643932091697357
catalyst,-0.403148971844657,0.7191848524700315
Veteran,0.9075631244742627,0.10172109023454956
declining,-0.6830699103422345,0.8338514160069153
calorie,0.29776170154348347,0.3313898208167003
Avery,-1.0769079154295533,0.9361197663532355
Uh,0.2542697748013076,0.35659576339341004
Physicians,0.8784441851529442,0.1094871748781634
creators,0.25481943569693255,0.3623554362861888
Ln,-0.8434638028855873,0.8852961204634506
analytics,0.9357912444510362,0.0917968325307359
Drain,-1.3271955234035158,0.968497115279668
abusive,-0.5089744245237645,0.7672133904569092
Celebrities,0.22489680775036586,0.37724368156514776
Angle,-0.3337874823027537,0.6810154146563596
228,0.18263143813033267,0.39763601232782086
endurance,-0.7970831053858184,0.8671584014404764
GC,0.858445004592341,0.11341633491095604
benchmark,0.32177805598330195,0.3189952561987772
undertaking,0.7336498997243623,0.15134878197233725
deaf,-0.22353289941327678,0.6219976462936789
Accordingly,-0.1970906291735258,0.6051994410372774
231,-0.8315333351001903,0.8808389102498101
Falcons,-0.46338157381542117,0.747699426711847
handbag,0.41348318896416203,0.2813922898252661
Lt.,0.7142689592655631,0.1530497917493524
attracting,0.20237124224971717,0.39220457012886256
Roth,0.7019120567542845,0.16052109927811964
Fender,-0.5425430440572597,0.7752680955667735
RowBox,-0.5359871630481212,0.776927132843875
cubic,0.7161666348220322,0.15055300716100029
Goddess,-0.8774183156099836,0.8934326518491686
Seconds,-0.01251656719851458,0.5014201169483852
Produced,0.18976773998217478,0.3927567537708322
grease,0.5843236443335107,0.2055512533225241
internally,0.13259782331820946,0.4240230845516454
Suggestions,-0.24078580121767104,0.6321337553373689
FAMILY,-0.6136005151068489,0.8103047460066464
conventions,0.23867814479298893,0.36526918753025295
Counties,0.23216595447764,0.37550986331377556
Un,0.28836209047018413,0.33877509733859656
Objects,-0.23812973273282562,0.6312215691110897
NORTH,0.14143885457422495,0.4220474308428527
smartphones,0.09277181342245668,0.44398386248015975
Stern,-0.7490468265898105,0.8577821431303273
Lowe,-0.5783531313232267,0.7890250394023206
Truly,-0.898811910961765,0.8978786904724145
despair,-0.5006789914670576,0.7570961076766739
compensate,0.05834567669906368,0.4742059859385056
Turtle,-0.5478974334428801,0.7727173127320959
ultrasound,0.5165501337809181,0.22965883961573375
Treaty,0.46403411188259774,0.2506740615175509
Belfast,0.0844109270805246,0.44914216063927337
fav,0.15156240735726625,0.41634387758408553
Processor,0.9779917660482896,0.08625329978817764
elder,0.38296846656014416,0.2939235405411852
Tahoe,-0.3281116715857087,0.6746813094023358
Alto,-1.0439541320868635,0.9294298279498889
Pickup,0.23817435526271097,0.3678392971083959
Drill,-0.036955972395116554,0.5219154322856627
symptom,0.05642904844680831,0.46751826610291314
290,0.6063542921391989,0.19845312840431295
reservoir,-0.7026434627787507,0.8386581100806016
Mineral,0.4531363771290647,0.26518401683848947
‹,0.23388891574427184,0.36420967710228136
trek,0.025623037585532926,0.4834229664633123
toner,-0.3137918690533916,0.6757736688445958
Artificial,0.20953462794770727,0.3854829485165703
Finger,-0.8279955829785814,0.8756072020941923
Intellectual,0.7521322733657964,0.14345721197343653
Balloon,-0.8031635842981412,0.871378129149648
Essays,-0.20125647140342515,0.609898299572332
Thankfully,0.449542547613218,0.2614143536766571
contamination,0.07126814388992635,0.45868719600636654
utmost,0.5179045268354484,0.23483385466026108
tumors,-0.4631140031777576,0.7402211162025618
crab,-0.8106773019363379,0.8725535600717355
Vacations,0.7445544487951389,0.1424088407576638
Expansion,0.2642881738247252,0.3587037321716031
padded,-0.6229818269797913,0.8130719207840269
rooted,-0.987587344005676,0.9177885785408142
Coconut,-0.25051362221948587,0.6405552679165355
Cork,1.122424773497801,0.05550521912131623
